Time slot,Source server name,Source IP,Source application,Source process,Destination server name,Destination IP,Destination application,Destination process,Destination port
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56633
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56689
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56687
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56761
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56759
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56809
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56807
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56860
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56858
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56914
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56912
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56970
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,56968
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57017
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57015
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57103
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57102
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57101
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57144
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57142
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57128
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57198
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57196
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57247
2/2/2025 18:00-0:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,57245
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,65151
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63698
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49268
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49266
2/2/2025 12:00-18:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,13.64.180.106,,Unknown process,443
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49323
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49321
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49400
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49398
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49450
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49448
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49491
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49489
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49546
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49544
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49602
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49600
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49650
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49648
2/2/2025 6:00-12:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,13.89.179.8,,Unknown process,443
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49708
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49706
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49773
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49771
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49823
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49821
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49872
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49870
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49921
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49919
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49975
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,49973
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50042
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50040
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50102
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50101
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50100
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50143
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50141
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50133
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50200
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50198
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50255
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50253
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50308
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50306
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50367
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50362
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50481
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50479
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50528
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50526
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50577
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50575
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50629
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50627
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50686
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50684
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50754
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50752
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50810
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50808
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50856
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50854
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50912
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50910
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50964
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,50962
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51015
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51013
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51069
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51067
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51134
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51132
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51186
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51184
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51238
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51236
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51290
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51288
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51347
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51345
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51426
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51424
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51479
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51477
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51537
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51536
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51535
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51593
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51591
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51573
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51648
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51646
2/2/2025 6:00-12:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,151.101.162.172,,Unknown process,80
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51702
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51700
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51755
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51753
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51823
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51821
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51880
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51878
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51929
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51927
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51984
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,51982
2/2/2025 6:00-12:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,40.79.197.34,,Unknown process,443
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52036
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52034
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52108
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52106
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52154
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52152
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52211
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52209
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52260
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52258
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52321
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52319
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52368
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52366
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52426
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52422
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52494
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52492
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52546
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52544
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52587
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52585
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52644
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52642
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52687
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52685
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52761
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52759
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52802
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52800
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52857
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52855
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52920
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52919
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52918
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52966
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52964
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,52945
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53007
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53005
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53070
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53068
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53124
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53122
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53182
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53180
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53229
2/2/2025 12:00-18:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,53227
2/2/2025 6:00-12:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,13.64.180.106,,Unknown process,443
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,63698
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64421
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64419
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64468
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64466
2/2/2025 6:00-12:00,vm1,192.168.0.51,Microsoft® Windows® Operating System,svchost.exe,,84.201.222.66,,Unknown process,80
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64513
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64511
2/2/2025 6:00-12:00,vm1,fe80::6208:ffe1:9223:386e%3,,System,,fe80::28b8:60da:fe51:7378%3,,Unknown process,64573
